Age,Gender,MaritalStatus,IncomeLevel,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,LoginFrequency,ServiceUsage,ChurnStatus
68,M,Single,Medium,462.84,Books,Feedback,Unresolved,18,Online Banking,0
68,M,Single,Medium,26.34,Groceries,Inquiry,Unresolved,18,Online Banking,0
68,M,Single,Medium,26.34,Groceries,Feedback,Unresolved,18,Online Banking,0
68,M,Single,Medium,101.5,Groceries,Inquiry,Unresolved,18,Online Banking,0
68,M,Single,Medium,101.5,Groceries,Feedback,Unresolved,18,Online Banking,0
68,M,Single,Medium,18.8,Furniture,Inquiry,Unresolved,18,Online Banking,0
68,M,Single,Medium,18.8,Furniture,Feedback,Unresolved,18,Online Banking,0
68,M,Single,Medium,258.25,Clothing,Inquiry,Unresolved,18,Online Banking,0
68,M,Single,Medium,258.25,Clothing,Feedback,Unresolved,18,Online Banking,0
68,M,Single,Medium,193.74,Books,Inquiry,Unresolved,18,Online Banking,0
68,M,Single,Medium,193.74,Books,Feedback,Unresolved,18,Online Banking,0
68,M,Single,Medium,401.82,Groceries,Inquiry,Unresolved,18,Online Banking,0
68,M,Single,Medium,401.82,Groceries,Feedback,Unresolved,18,Online Banking,0
68,M,Single,Medium,63.8,Clothing,Inquiry,Unresolved,18,Online Banking,0
68,M,Single,Medium,63.8,Clothing,Feedback,Unresolved,18,Online Banking,0
61,F,Widowed,Medium,384.04,Clothing,Complaint,Resolved,13,Website,0
61,F,Widowed,Medium,191.93,Electronics,Complaint,Resolved,13,Website,0
59,M,Single,Medium,477.75,Groceries,Inquiry,Unresolved,13,Online Banking,0
59,M,Single,Medium,477.75,Groceries,Feedback,Resolved,13,Online Banking,0
64,M,Married,Low,44.23,Books,Feedback,Resolved,45,Online Banking,0
64,M,Married,Low,201.99,Groceries,Feedback,Resolved,45,Online Banking,0
64,M,Married,Low,40.91,Electronics,Feedback,Resolved,45,Online Banking,0
64,M,Married,Low,200.55,Groceries,Feedback,Resolved,45,Online Banking,0
64,M,Married,Low,339.09,Groceries,Feedback,Resolved,45,Online Banking,0
64,M,Married,Low,268.73,Books,Feedback,Resolved,45,Online Banking,0
64,M,Married,Low,52.79,Electronics,Feedback,Resolved,45,Online Banking,0
64,M,Married,Low,146.92,Books,Feedback,Resolved,45,Online Banking,0
64,M,Married,Low,14.01,Groceries,Feedback,Resolved,45,Online Banking,0
18,F,Single,Low,135.18,Electronics,Complaint,Unresolved,34,Mobile App,1
18,F,Single,Low,238.97,Clothing,Complaint,Unresolved,34,Mobile App,1
18,F,Single,Low,405.41,Electronics,Complaint,Unresolved,34,Mobile App,1
18,F,Single,Low,221.27,Clothing,Complaint,Unresolved,34,Mobile App,1
18,F,Single,Low,215.69,Clothing,Complaint,Unresolved,34,Mobile App,1
18,F,Single,Low,345.23,Groceries,Complaint,Unresolved,34,Mobile App,1
18,F,Single,Low,166.32,Furniture,Complaint,Unresolved,34,Mobile App,1
18,F,Single,Low,386.53,Groceries,Complaint,Unresolved,34,Mobile App,1
18,F,Single,Low,463.35,Books,Complaint,Unresolved,34,Mobile App,1
30,M,Married,Low,253.05,Furniture,Feedback,Resolved,14,Mobile App,1
30,M,Married,Low,253.05,Furniture,Complaint,Resolved,14,Mobile App,1
30,M,Married,Low,91.44,Electronics,Feedback,Resolved,14,Mobile App,1
30,M,Married,Low,91.44,Electronics,Complaint,Resolved,14,Mobile App,1
30,M,Married,Low,142.52,Electronics,Feedback,Resolved,14,Mobile App,1
30,M,Married,Low,142.52,Electronics,Complaint,Resolved,14,Mobile App,1
30,M,Married,Low,113.4,Furniture,Feedback,Resolved,14,Mobile App,1
30,M,Married,Low,113.4,Furniture,Complaint,Resolved,14,Mobile App,1
30,M,Married,Low,92.72,Clothing,Feedback,Resolved,14,Mobile App,1
30,M,Married,Low,92.72,Clothing,Complaint,Resolved,14,Mobile App,1
27,M,Widowed,Medium,496.99,Groceries,None,No Issue,28,Mobile App,0
36,F,Married,Low,169.28,Books,Inquiry,Resolved,13,Online Banking,0
36,F,Married,Low,33.02,Books,Inquiry,Resolved,13,Online Banking,0
36,F,Married,Low,498.03,Electronics,Inquiry,Resolved,13,Online Banking,0
36,F,Married,Low,348.92,Clothing,Inquiry,Resolved,13,Online Banking,0
36,F,Married,Low,29.95,Electronics,Inquiry,Resolved,13,Online Banking,0
22,F,Widowed,Medium,334.87,Clothing,Feedback,Resolved,34,Website,0
22,F,Widowed,Medium,334.87,Clothing,Complaint,Resolved,34,Website,0
22,F,Widowed,Medium,238.58,Books,Feedback,Resolved,34,Website,0
22,F,Widowed,Medium,238.58,Books,Complaint,Resolved,34,Website,0
22,F,Widowed,Medium,336.78,Electronics,Feedback,Resolved,34,Website,0
22,F,Widowed,Medium,336.78,Electronics,Complaint,Resolved,34,Website,0
25,M,Widowed,Medium,212.99,Furniture,None,No Issue,5,Mobile App,0
25,M,Widowed,Medium,203.4,Books,None,No Issue,5,Mobile App,0
25,M,Widowed,Medium,209.36,Clothing,None,No Issue,5,Mobile App,0
25,M,Widowed,Medium,278.98,Furniture,None,No Issue,5,Mobile App,0
25,M,Widowed,Medium,225.61,Furniture,None,No Issue,5,Mobile App,0
25,M,Widowed,Medium,331.71,Electronics,None,No Issue,5,Mobile App,0
25,M,Widowed,Medium,324.95,Electronics,None,No Issue,5,Mobile App,0
25,M,Widowed,Medium,402.69,Furniture,None,No Issue,5,Mobile App,0
21,F,Widowed,Low,72.63,Groceries,None,No Issue,40,Mobile App,0
21,F,Widowed,Low,191.76,Books,None,No Issue,40,Mobile App,0
21,F,Widowed,Low,459.88,Clothing,None,No Issue,40,Mobile App,0
21,F,Widowed,Low,263.88,Clothing,None,No Issue,40,Mobile App,0
21,F,Widowed,Low,80.31,Furniture,None,No Issue,40,Mobile App,0
66,M,Single,High,176.8,Furniture,Inquiry,Resolved,10,Mobile App,0
66,M,Single,High,176.8,Furniture,Complaint,Unresolved,10,Mobile App,0
66,M,Single,High,379.53,Groceries,Inquiry,Resolved,10,Mobile App,0
66,M,Single,High,379.53,Groceries,Complaint,Unresolved,10,Mobile App,0
66,M,Single,High,151.61,Electronics,Inquiry,Resolved,10,Mobile App,0
66,M,Single,High,151.61,Electronics,Complaint,Unresolved,10,Mobile App,0
66,M,Single,High,200.99,Furniture,Inquiry,Resolved,10,Mobile App,0
66,M,Single,High,200.99,Furniture,Complaint,Unresolved,10,Mobile App,0
66,M,Single,High,348.52,Furniture,Inquiry,Resolved,10,Mobile App,0
66,M,Single,High,348.52,Furniture,Complaint,Unresolved,10,Mobile App,0
30,F,Divorced,Medium,149.5,Furniture,Feedback,Unresolved,36,Website,0
30,F,Divorced,Medium,149.5,Furniture,Inquiry,Unresolved,36,Website,0
30,F,Divorced,Medium,369.57,Furniture,Feedback,Unresolved,36,Website,0
30,F,Divorced,Medium,369.57,Furniture,Inquiry,Unresolved,36,Website,0
30,F,Divorced,Medium,94.86,Clothing,Feedback,Unresolved,36,Website,0
30,F,Divorced,Medium,94.86,Clothing,Inquiry,Unresolved,36,Website,0
30,F,Divorced,Medium,97.61,Clothing,Feedback,Unresolved,36,Website,0
30,F,Divorced,Medium,97.61,Clothing,Inquiry,Unresolved,36,Website,0
30,F,Divorced,Medium,193.06,Groceries,Feedback,Unresolved,36,Website,0
30,F,Divorced,Medium,193.06,Groceries,Inquiry,Unresolved,36,Website,0
30,F,Divorced,Medium,66.07,Groceries,Feedback,Unresolved,36,Website,0
30,F,Divorced,Medium,66.07,Groceries,Inquiry,Unresolved,36,Website,0
55,F,Divorced,Medium,302.14,Books,Complaint,Unresolved,6,Online Banking,0
55,F,Divorced,Medium,302.14,Books,Inquiry,Resolved,6,Online Banking,0
55,F,Divorced,Medium,180.32,Furniture,Complaint,Unresolved,6,Online Banking,0
55,F,Divorced,Medium,180.32,Furniture,Inquiry,Resolved,6,Online Banking,0
55,F,Divorced,Medium,37.04,Furniture,Complaint,Unresolved,6,Online Banking,0
55,F,Divorced,Medium,37.04,Furniture,Inquiry,Resolved,6,Online Banking,0
55,F,Divorced,Medium,333.32,Groceries,Complaint,Unresolved,6,Online Banking,0
55,F,Divorced,Medium,333.32,Groceries,Inquiry,Resolved,6,Online Banking,0
55,F,Divorced,Medium,80.66,Electronics,Complaint,Unresolved,6,Online Banking,0
55,F,Divorced,Medium,80.66,Electronics,Inquiry,Resolved,6,Online Banking,0
55,F,Divorced,Medium,95.42,Groceries,Complaint,Unresolved,6,Online Banking,0
55,F,Divorced,Medium,95.42,Groceries,Inquiry,Resolved,6,Online Banking,0
55,F,Divorced,Medium,471.73,Furniture,Complaint,Unresolved,6,Online Banking,0
55,F,Divorced,Medium,471.73,Furniture,Inquiry,Resolved,6,Online Banking,0
63,F,Married,Low,49.08,Furniture,Feedback,Unresolved,21,Online Banking,0
63,F,Married,Low,49.08,Furniture,Inquiry,Unresolved,21,Online Banking,0
63,F,Married,Low,206.39,Books,Feedback,Unresolved,21,Online Banking,0
63,F,Married,Low,206.39,Books,Inquiry,Unresolved,21,Online Banking,0
63,F,Married,Low,467.71,Furniture,Feedback,Unresolved,21,Online Banking,0
63,F,Married,Low,467.71,Furniture,Inquiry,Unresolved,21,Online Banking,0
63,F,Married,Low,401.4,Groceries,Feedback,Unresolved,21,Online Banking,0
63,F,Married,Low,401.4,Groceries,Inquiry,Unresolved,21,Online Banking,0
66,M,Divorced,Medium,393.2,Electronics,None,No Issue,35,Website,0
66,M,Divorced,Medium,48.41,Books,None,No Issue,35,Website,0
66,M,Divorced,Medium,65.26,Clothing,None,No Issue,35,Website,0
66,M,Divorced,Medium,362.2,Books,None,No Issue,35,Website,0
66,M,Divorced,Medium,123.77,Electronics,None,No Issue,35,Website,0
66,M,Divorced,Medium,455.92,Clothing,None,No Issue,35,Website,0
66,M,Divorced,Medium,153.11,Clothing,None,No Issue,35,Website,0
66,M,Divorced,Medium,317.04,Groceries,None,No Issue,35,Website,0
63,M,Widowed,Medium,41.49,Books,None,No Issue,16,Online Banking,0
36,M,Divorced,Medium,156.07,Electronics,Feedback,Resolved,20,Website,1
36,M,Divorced,Medium,162.11,Groceries,Feedback,Resolved,20,Website,1
36,M,Divorced,Medium,495.15,Clothing,Feedback,Resolved,20,Website,1
36,M,Divorced,Medium,429.12,Books,Feedback,Resolved,20,Website,1
36,M,Divorced,Medium,344.45,Electronics,Feedback,Resolved,20,Website,1
69,F,Married,Low,297.39,Furniture,Complaint,Unresolved,31,Mobile App,0
69,F,Married,Low,297.39,Furniture,Feedback,Resolved,31,Mobile App,0
69,F,Married,Low,459.53,Books,Complaint,Unresolved,31,Mobile App,0
69,F,Married,Low,459.53,Books,Feedback,Resolved,31,Mobile App,0
69,F,Married,Low,210.71,Furniture,Complaint,Unresolved,31,Mobile App,0
69,F,Married,Low,210.71,Furniture,Feedback,Resolved,31,Mobile App,0
69,F,Married,Low,276.74,Books,Complaint,Unresolved,31,Mobile App,0
69,F,Married,Low,276.74,Books,Feedback,Resolved,31,Mobile App,0
69,F,Married,Low,403.36,Clothing,Complaint,Unresolved,31,Mobile App,0
69,F,Married,Low,403.36,Clothing,Feedback,Resolved,31,Mobile App,0
67,M,Widowed,High,259.71,Electronics,None,No Issue,5,Website,1
67,M,Widowed,High,225.37,Books,None,No Issue,5,Website,1
67,M,Widowed,High,15.74,Furniture,None,No Issue,5,Website,1
67,M,Widowed,High,286.41,Electronics,None,No Issue,5,Website,1
67,M,Widowed,High,250.9,Furniture,None,No Issue,5,Website,1
67,M,Widowed,High,449.87,Furniture,None,No Issue,5,Website,1
25,F,Single,High,195.29,Groceries,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,195.29,Groceries,Inquiry,Resolved,6,Online Banking,0
25,F,Single,High,384.45,Electronics,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,384.45,Electronics,Inquiry,Resolved,6,Online Banking,0
25,F,Single,High,102.73,Electronics,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,102.73,Electronics,Inquiry,Resolved,6,Online Banking,0
25,F,Single,High,350.37,Books,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,350.37,Books,Inquiry,Resolved,6,Online Banking,0
25,F,Single,High,153.24,Furniture,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,153.24,Furniture,Inquiry,Resolved,6,Online Banking,0
25,F,Single,High,105.83,Clothing,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,105.83,Clothing,Inquiry,Resolved,6,Online Banking,0
25,F,Single,High,49.28,Groceries,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,49.28,Groceries,Inquiry,Resolved,6,Online Banking,0
25,F,Single,High,446.03,Groceries,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,446.03,Groceries,Inquiry,Resolved,6,Online Banking,0
25,F,Single,High,277.29,Furniture,Complaint,Unresolved,6,Online Banking,0
25,F,Single,High,277.29,Furniture,Inquiry,Resolved,6,Online Banking,0
44,F,Widowed,Low,463.86,Groceries,Inquiry,Resolved,2,Mobile App,0
44,F,Widowed,Low,156.48,Clothing,Inquiry,Resolved,2,Mobile App,0
44,F,Widowed,Low,99.08,Books,Inquiry,Resolved,2,Mobile App,0
44,F,Widowed,Low,490.68,Groceries,Inquiry,Resolved,2,Mobile App,0
44,F,Widowed,Low,179.31,Electronics,Inquiry,Resolved,2,Mobile App,0
44,F,Widowed,Low,173.65,Electronics,Inquiry,Resolved,2,Mobile App,0
67,M,Widowed,Medium,395.65,Electronics,Complaint,Unresolved,39,Mobile App,0
67,M,Widowed,Medium,155.76,Furniture,Complaint,Unresolved,39,Mobile App,0
67,M,Widowed,Medium,336.49,Clothing,Complaint,Unresolved,39,Mobile App,0
67,M,Widowed,Medium,55.87,Books,Complaint,Unresolved,39,Mobile App,0
67,M,Widowed,Medium,385.3,Clothing,Complaint,Unresolved,39,Mobile App,0
67,M,Widowed,Medium,322.27,Electronics,Complaint,Unresolved,39,Mobile App,0
67,M,Widowed,Medium,456.25,Groceries,Complaint,Unresolved,39,Mobile App,0
64,F,Married,High,93.38,Clothing,Inquiry,Resolved,22,Mobile App,0
64,F,Married,High,455.23,Clothing,Inquiry,Resolved,22,Mobile App,0
47,M,Single,Low,308.14,Books,Feedback,Unresolved,11,Mobile App,1
47,M,Single,Low,197.04,Furniture,Feedback,Unresolved,11,Mobile App,1
47,M,Single,Low,18.26,Clothing,Feedback,Unresolved,11,Mobile App,1
47,M,Single,Low,221.51,Electronics,Feedback,Unresolved,11,Mobile App,1
47,M,Single,Low,297.84,Electronics,Feedback,Unresolved,11,Mobile App,1
21,F,Widowed,Low,128.19,Electronics,None,No Issue,15,Website,0
21,F,Widowed,Low,398.63,Electronics,None,No Issue,15,Website,0
21,F,Widowed,Low,333.21,Furniture,None,No Issue,15,Website,0
21,F,Widowed,Low,56.94,Furniture,None,No Issue,15,Website,0
21,F,Widowed,Low,56.92,Furniture,None,No Issue,15,Website,0
21,F,Widowed,Low,159.79,Electronics,None,No Issue,15,Website,0
28,M,Single,Medium,365.81,Electronics,Feedback,Resolved,13,Online Banking,0
28,M,Single,Medium,365.81,Electronics,Feedback,Unresolved,13,Online Banking,0
28,M,Single,Medium,311.59,Books,Feedback,Resolved,13,Online Banking,0
28,M,Single,Medium,311.59,Books,Feedback,Unresolved,13,Online Banking,0
28,M,Single,Medium,410.45,Groceries,Feedback,Resolved,13,Online Banking,0
28,M,Single,Medium,410.45,Groceries,Feedback,Unresolved,13,Online Banking,0
28,M,Single,Medium,479.86,Groceries,Feedback,Resolved,13,Online Banking,0
28,M,Single,Medium,479.86,Groceries,Feedback,Unresolved,13,Online Banking,0
38,F,Widowed,Medium,288.14,Furniture,Feedback,Resolved,33,Online Banking,0
38,F,Widowed,Medium,292.94,Groceries,Feedback,Resolved,33,Online Banking,0
38,F,Widowed,Medium,492.58,Furniture,Feedback,Resolved,33,Online Banking,0
38,F,Widowed,Medium,161.11,Furniture,Feedback,Resolved,33,Online Banking,0
38,F,Widowed,Medium,315.93,Groceries,Feedback,Resolved,33,Online Banking,0
38,F,Widowed,Medium,261.19,Books,Feedback,Resolved,33,Online Banking,0
38,F,Widowed,Medium,148.88,Electronics,Feedback,Resolved,33,Online Banking,0
60,F,Widowed,Low,247.85,Clothing,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,247.85,Clothing,Feedback,Unresolved,46,Mobile App,0
60,F,Widowed,Low,289.21,Electronics,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,289.21,Electronics,Feedback,Unresolved,46,Mobile App,0
60,F,Widowed,Low,288.49,Furniture,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,288.49,Furniture,Feedback,Unresolved,46,Mobile App,0
60,F,Widowed,Low,149.53,Furniture,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,149.53,Furniture,Feedback,Unresolved,46,Mobile App,0
60,F,Widowed,Low,182.47,Furniture,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,182.47,Furniture,Feedback,Unresolved,46,Mobile App,0
60,F,Widowed,Low,492.41,Electronics,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,492.41,Electronics,Feedback,Unresolved,46,Mobile App,0
60,F,Widowed,Low,178.04,Clothing,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,178.04,Clothing,Feedback,Unresolved,46,Mobile App,0
60,F,Widowed,Low,164.18,Books,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,164.18,Books,Feedback,Unresolved,46,Mobile App,0
60,F,Widowed,Low,149.22,Groceries,Feedback,Resolved,46,Mobile App,0
60,F,Widowed,Low,149.22,Groceries,Feedback,Unresolved,46,Mobile App,0
19,M,Married,Low,26.23,Furniture,Complaint,Unresolved,14,Website,0
19,M,Married,Low,26.23,Furniture,Complaint,Resolved,14,Website,0
19,M,Married,Low,71.8,Clothing,Complaint,Unresolved,14,Website,0
19,M,Married,Low,71.8,Clothing,Complaint,Resolved,14,Website,0
19,M,Married,Low,241.7,Books,Complaint,Unresolved,14,Website,0
19,M,Married,Low,241.7,Books,Complaint,Resolved,14,Website,0
19,M,Married,Low,94.11,Books,Complaint,Unresolved,14,Website,0
19,M,Married,Low,94.11,Books,Complaint,Resolved,14,Website,0
19,M,Married,Low,218.93,Furniture,Complaint,Unresolved,14,Website,0
19,M,Married,Low,218.93,Furniture,Complaint,Resolved,14,Website,0
19,M,Married,Low,281.85,Books,Complaint,Unresolved,14,Website,0
19,M,Married,Low,281.85,Books,Complaint,Resolved,14,Website,0
19,M,Married,Low,5.76,Books,Complaint,Unresolved,14,Website,0
19,M,Married,Low,5.76,Books,Complaint,Resolved,14,Website,0
19,M,Married,Low,315,Electronics,Complaint,Unresolved,14,Website,0
19,M,Married,Low,315,Electronics,Complaint,Resolved,14,Website,0
38,M,Widowed,Low,329.52,Books,None,No Issue,39,Online Banking,1
38,M,Widowed,Low,148.67,Clothing,None,No Issue,39,Online Banking,1
38,M,Widowed,Low,29.93,Clothing,None,No Issue,39,Online Banking,1
38,M,Widowed,Low,64.33,Books,None,No Issue,39,Online Banking,1
38,M,Widowed,Low,468.7,Books,None,No Issue,39,Online Banking,1
34,F,Widowed,High,425.53,Books,Feedback,Resolved,2,Website,1
34,F,Widowed,High,425.53,Books,Complaint,Resolved,2,Website,1
34,F,Widowed,High,231.64,Electronics,Feedback,Resolved,2,Website,1
34,F,Widowed,High,231.64,Electronics,Complaint,Resolved,2,Website,1
34,F,Widowed,High,453.78,Groceries,Feedback,Resolved,2,Website,1
34,F,Widowed,High,453.78,Groceries,Complaint,Resolved,2,Website,1
34,F,Widowed,High,24.26,Electronics,Feedback,Resolved,2,Website,1
34,F,Widowed,High,24.26,Electronics,Complaint,Resolved,2,Website,1
34,F,Widowed,High,76.14,Furniture,Feedback,Resolved,2,Website,1
34,F,Widowed,High,76.14,Furniture,Complaint,Resolved,2,Website,1
34,F,Widowed,High,158.97,Clothing,Feedback,Resolved,2,Website,1
34,F,Widowed,High,158.97,Clothing,Complaint,Resolved,2,Website,1
34,F,Widowed,High,212.9,Electronics,Feedback,Resolved,2,Website,1
34,F,Widowed,High,212.9,Electronics,Complaint,Resolved,2,Website,1
34,F,Widowed,High,172.48,Clothing,Feedback,Resolved,2,Website,1
34,F,Widowed,High,172.48,Clothing,Complaint,Resolved,2,Website,1
60,M,Widowed,Medium,73.32,Groceries,Feedback,Resolved,10,Website,0
60,M,Widowed,Medium,403.39,Electronics,Feedback,Resolved,10,Website,0
60,M,Widowed,Medium,437.03,Groceries,Feedback,Resolved,10,Website,0
60,M,Widowed,Medium,201.93,Books,Feedback,Resolved,10,Website,0
60,M,Widowed,Medium,152.9,Clothing,Feedback,Resolved,10,Website,0
60,M,Widowed,Medium,404.92,Clothing,Feedback,Resolved,10,Website,0
60,M,Widowed,Medium,348.89,Groceries,Feedback,Resolved,10,Website,0
60,M,Widowed,Medium,409.43,Clothing,Feedback,Resolved,10,Website,0
60,M,Widowed,Medium,350.35,Electronics,Feedback,Resolved,10,Website,0
68,F,Divorced,Low,111.29,Clothing,Feedback,Resolved,42,Website,1
68,F,Divorced,Low,111.29,Clothing,Inquiry,Resolved,42,Website,1
68,F,Divorced,Low,330.03,Electronics,Feedback,Resolved,42,Website,1
68,F,Divorced,Low,330.03,Electronics,Inquiry,Resolved,42,Website,1
46,F,Single,Medium,235.01,Clothing,Inquiry,Resolved,30,Online Banking,0
46,F,Single,Medium,235.01,Clothing,Feedback,Unresolved,30,Online Banking,0
46,F,Single,Medium,164.41,Clothing,Inquiry,Resolved,30,Online Banking,0
46,F,Single,Medium,164.41,Clothing,Feedback,Unresolved,30,Online Banking,0
46,F,Single,Medium,343.51,Books,Inquiry,Resolved,30,Online Banking,0
46,F,Single,Medium,343.51,Books,Feedback,Unresolved,30,Online Banking,0
46,F,Single,Medium,341.06,Books,Inquiry,Resolved,30,Online Banking,0
46,F,Single,Medium,341.06,Books,Feedback,Unresolved,30,Online Banking,0
46,F,Single,Medium,297.18,Electronics,Inquiry,Resolved,30,Online Banking,0
46,F,Single,Medium,297.18,Electronics,Feedback,Unresolved,30,Online Banking,0
44,F,Married,High,433.81,Electronics,Inquiry,Resolved,32,Website,0
44,F,Married,High,52.89,Books,Inquiry,Resolved,32,Website,0
44,F,Married,High,189.83,Clothing,Inquiry,Resolved,32,Website,0
44,F,Married,High,400.82,Electronics,Inquiry,Resolved,32,Website,0
44,F,Married,High,25.55,Books,Inquiry,Resolved,32,Website,0
44,F,Married,High,86.25,Electronics,Inquiry,Resolved,32,Website,0
41,F,Married,Low,463.77,Books,Complaint,Resolved,9,Website,0
41,F,Married,Low,496.91,Groceries,Complaint,Resolved,9,Website,0
41,F,Married,Low,300,Books,Complaint,Resolved,9,Website,0
41,F,Married,Low,363.46,Groceries,Complaint,Resolved,9,Website,0
41,F,Married,Low,438.8,Electronics,Complaint,Resolved,9,Website,0
41,F,Married,Low,367.81,Clothing,Complaint,Resolved,9,Website,0
66,F,Married,Medium,230.08,Clothing,Feedback,Resolved,48,Online Banking,0
66,F,Married,Medium,249.15,Clothing,Feedback,Resolved,48,Online Banking,0
66,F,Married,Medium,21.2,Electronics,Feedback,Resolved,48,Online Banking,0
66,F,Married,Medium,492.61,Books,Feedback,Resolved,48,Online Banking,0
20,M,Widowed,High,457.81,Books,None,No Issue,16,Website,0
20,M,Widowed,High,239.38,Electronics,None,No Issue,16,Website,0
20,M,Widowed,High,293.05,Furniture,None,No Issue,16,Website,0
20,M,Widowed,High,53.71,Electronics,None,No Issue,16,Website,0
20,M,Widowed,High,353.45,Books,None,No Issue,16,Website,0
20,M,Widowed,High,434.45,Clothing,None,No Issue,16,Website,0
20,M,Widowed,High,97.79,Electronics,None,No Issue,16,Website,0
20,M,Widowed,High,374.91,Books,None,No Issue,16,Website,0
20,M,Widowed,High,5.4,Groceries,None,No Issue,16,Website,0
56,M,Single,Low,459.8,Electronics,Inquiry,Resolved,39,Website,0
56,M,Single,Low,117.65,Electronics,Inquiry,Resolved,39,Website,0
56,M,Single,Low,264.77,Electronics,Inquiry,Resolved,39,Website,0
56,M,Single,Low,80,Furniture,Inquiry,Resolved,39,Website,0
27,M,Divorced,Medium,159.66,Books,Feedback,Resolved,5,Mobile App,0
27,M,Divorced,Medium,36.01,Books,Feedback,Resolved,5,Mobile App,0
27,M,Divorced,Medium,190.09,Clothing,Feedback,Resolved,5,Mobile App,0
27,M,Divorced,Medium,202.72,Furniture,Feedback,Resolved,5,Mobile App,0
27,M,Divorced,Medium,293.43,Furniture,Feedback,Resolved,5,Mobile App,0
27,M,Divorced,Medium,72.04,Books,Feedback,Resolved,5,Mobile App,0
20,F,Divorced,Low,262.51,Furniture,Feedback,Unresolved,46,Mobile App,1
20,F,Divorced,Low,274.28,Groceries,Feedback,Unresolved,46,Mobile App,1
20,F,Divorced,Low,267.92,Furniture,Feedback,Unresolved,46,Mobile App,1
20,F,Divorced,Low,107.42,Groceries,Feedback,Unresolved,46,Mobile App,1
62,M,Married,Medium,312.15,Electronics,Inquiry,Resolved,15,Online Banking,0
62,M,Married,Medium,312.15,Electronics,Complaint,Unresolved,15,Online Banking,0
62,M,Married,Medium,382.56,Clothing,Inquiry,Resolved,15,Online Banking,0
62,M,Married,Medium,382.56,Clothing,Complaint,Unresolved,15,Online Banking,0
62,M,Married,Medium,93.08,Electronics,Inquiry,Resolved,15,Online Banking,0
62,M,Married,Medium,93.08,Electronics,Complaint,Unresolved,15,Online Banking,0
62,M,Married,Medium,31.75,Clothing,Inquiry,Resolved,15,Online Banking,0
62,M,Married,Medium,31.75,Clothing,Complaint,Unresolved,15,Online Banking,0
62,M,Married,Medium,393.55,Groceries,Inquiry,Resolved,15,Online Banking,0
62,M,Married,Medium,393.55,Groceries,Complaint,Unresolved,15,Online Banking,0
59,M,Single,Medium,338.11,Clothing,None,No Issue,4,Website,0
59,M,Single,Medium,454.68,Furniture,None,No Issue,4,Website,0
59,M,Single,Medium,179.88,Books,None,No Issue,4,Website,0
59,M,Single,Medium,60.96,Clothing,None,No Issue,4,Website,0
59,M,Single,Medium,104.63,Groceries,None,No Issue,4,Website,0
59,M,Single,Medium,284.49,Clothing,None,No Issue,4,Website,0
59,M,Single,Medium,199.24,Books,None,No Issue,4,Website,0
43,M,Divorced,High,69.57,Clothing,Inquiry,Unresolved,24,Mobile App,0
43,M,Divorced,High,69.57,Clothing,Inquiry,Resolved,24,Mobile App,0
43,M,Divorced,High,434.72,Clothing,Inquiry,Unresolved,24,Mobile App,0
43,M,Divorced,High,434.72,Clothing,Inquiry,Resolved,24,Mobile App,0
54,F,Married,High,387.68,Electronics,Feedback,Unresolved,25,Website,0
54,F,Married,High,64.82,Books,Feedback,Unresolved,25,Website,0
54,F,Married,High,206.6,Books,Feedback,Unresolved,25,Website,0
54,F,Married,High,327.7,Books,Feedback,Unresolved,25,Website,0
54,F,Married,High,342.64,Furniture,Feedback,Unresolved,25,Website,0
54,F,Married,High,248.13,Clothing,Feedback,Unresolved,25,Website,0
54,F,Married,High,464.17,Furniture,Feedback,Unresolved,25,Website,0
54,F,Married,High,94.65,Furniture,Feedback,Unresolved,25,Website,0
44,M,Divorced,High,217.37,Clothing,Inquiry,Resolved,37,Website,0
44,M,Divorced,High,402.82,Groceries,Inquiry,Resolved,37,Website,0
44,M,Divorced,High,461.38,Clothing,Inquiry,Resolved,37,Website,0
44,M,Divorced,High,451.44,Groceries,Inquiry,Resolved,37,Website,0
44,M,Divorced,High,176.28,Furniture,Inquiry,Resolved,37,Website,0
44,M,Divorced,High,365.09,Clothing,Inquiry,Resolved,37,Website,0
44,M,Divorced,High,144.15,Electronics,Inquiry,Resolved,37,Website,0
22,M,Divorced,High,45.66,Clothing,Complaint,Resolved,24,Website,0
